"","ID","metadata","Dermotype_size","coef","stderr","N","N.not.0","pval","qval","Site","class","Superclass1","Superclass2","Superclass3","Superclass4","label_1","label_2","pwy","prev","HighPrev","Type","ave_abund","rank","percentile","Subclass"
"1358","PWY-7197","binary_outcome","Sc-2",-0.478313453587033,0.121786775267432,396,390,0.000102279106071829,0.000511395530359145,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleotide phosphorylation",0.972972972972973,"Y","conserved",0.0215311060546599,9,0.98501872659176,"Nucleotide metabolism"
"1359","PWY-7199","binary_outcome","Sc-2",-0.534905542637276,0.140743969947597,396,387,0.000167867950863491,0.00078224181184688,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","pyrimidine deoxyribonucleosides salvage",0.963963963963964,"Y","conserved",0.0157811746682375,28,0.949438202247191,"Nucleotide metabolism"
"1360","PWY-7208","binary_outcome","Sc-2",-0.537444383774211,0.0641225317914757,396,391,1.57400427983512e-15,7.18795287791371e-14,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-Nucleotide-Salvage","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine nucleobases salvage",0.972972972972973,"Y","conserved",0.0227009148679109,5,0.99250936329588,"Nucleotide metabolism"
"1361","PWY-7219","binary_outcome","Sc-2",-0.306729288325899,0.0488379653880518,396,393,9.45474503400197e-10,1.70434219691878e-08,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","adenosine ribonucleotides de novo biosynthesis",0.990990990990991,"Y","conserved",0.0347423256829432,1,1,"Nucleotide metabolism"
"1362","PWY-7220","binary_outcome","Sc-2",-0.837108148094093,0.0814307682614163,396,389,5.90630727094576e-22,8.0916409611957e-20,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Deoxyribonuc-De-Novo-Biosynthesis|Adenosine-Deoxy-Denovo-Bbiosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","adenosine deoxyribonucleotides de novo biosynthesis II",0.954954954954955,"Y","conserved",0.0203095463636052,13.5,0.97565543071161,"Nucleotide metabolism"
"1363","PWY-7221","binary_outcome","Sc-2",-0.548612220877562,0.0550873502257501,396,392,1.11548029804486e-20,1.27350667360122e-18,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","guanosine ribonucleotides de novo biosynthesis",0.981981981981982,"Y","conserved",0.0222077993660564,7,0.98876404494382,"Nucleotide metabolism"
"1364","PWY-7222","binary_outcome","Sc-2",-0.837108148094093,0.0814307682614163,396,389,5.90630727094576e-22,8.0916409611957e-20,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Deoxyribonuc-De-Novo-Biosynthesis|Guanosine-Deoxy-Denovo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","guanosine deoxyribonucleotides de novo biosynthesis II",0.954954954954955,"Y","conserved",0.0203095463636052,13.5,0.97565543071161,"Nucleotide metabolism"
"1365","PWY-7228","binary_outcome","Sc-2",-0.64843776101509,0.0600012857890432,396,390,1.50962621497339e-23,1.03409395725678e-20,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of guanosine nucleotides de novo biosynthesis I",0.963963963963964,"Y","conserved",0.0214001653825705,11,0.9812734082397,"Nucleotide metabolism"
"1366","PWY-7229","binary_outcome","Sc-2",2.11035942478556,0.303697201200017,396,366,1.84372429502833e-11,5.05180456837764e-10,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of adenosine nucleotides de novo biosynthesis I",0.954954954954955,"Y","variable",0.00845131699549646,36,0.934456928838951,"Nucleotide metabolism"
"1367","PWY-7234","binary_outcome","Sc-2",2.02579230884744,0.335195124115311,396,307,3.72072135440231e-09,6.06831935182281e-08,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Purine-Ribonuc-De-Novo-Biosynthesis|IMP-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","inosine-5'-phosphate biosynthesis III",0.81981981981982,"N","all_low",0.00300991627388226,78,0.855805243445693,"Nucleotide metabolism"
"1368","PWY-724","binary_outcome","Sc-2",1.38713549290722,0.281917622238326,396,349,1.2824945968313e-06,1.04584380813028e-05,"Sc","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",0.927927927927928,"N","all_low",0.00666085446821991,47,0.913857677902622,"Amino acid metabolism"
"1369","PWY-7282","binary_outcome","Sc-2",1.8934125275443,0.339511213580286,396,148,4.88544722151387e-08,5.48611696186393e-07,"Sc","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Thiamine-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Thiamine-Biosynthesis","Vitamin-Syn","Thiamine-Syn","4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)",0.504504504504504,"N","all_low",0.0011281815413371,115,0.786516853932584,"Vitamin Syn"
"1370","PWY-7357","binary_outcome","Sc-2",-0.785207422893664,0.082724501515944,396,393,2.40927888411595e-19,1.50032366874493e-17,"Sc","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Thiamine-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Thiamine-Biosynthesis","Vitamin-Syn","Thiamine-Syn","thiamin formation from pyrithiamine and oxythiamine (yeast)",0.990990990990991,"Y","conserved",0.0283911612606469,2,0.99812734082397,"Vitamin Syn"
"1371","PWY-7383","binary_outcome","Sc-2",1.41692533599391,0.353664180010821,396,221,7.38541809317035e-05,0.000374741584727532,"Sc","Energy-Metabolism|Fermentation","Energy-Metabolism","Fermentation",NA,NA,"Fermentation"," ","anaerobic energy metabolism (invertebrates, cytosol)",0.621621621621622,"N","all_low",0.00200805205289108,91,0.831460674157303,"Energy metabolism"
"1372","PWY-7400","binary_outcome","Sc-2",1.99430060093438,0.289336871647646,396,327,2.39720365100682e-11,6.31570961899874e-10,"Sc","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ARGININE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ARGININE-SYN","Amino-Acid-Syn","Arginine-Syn","L-arginine biosynthesis IV (archaebacteria)",0.873873873873874,"N","all_low",0.00518614479072662,59,0.891385767790262,"Amino acid metabolism"
"1373","PWY-7539","binary_outcome","Sc-2",1.85017105229944,0.390134436911378,396,256,3.03272547860447e-06,2.09840096246875e-05,"Sc","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Folate-Biosynthesis|6-HM-Dihydropterin-PP-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Folate-Biosynthesis","Vitamin-Syn","Folate-Syn","6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",0.711711711711712,"N","all_low",0.002574376994484,83,0.846441947565543,"Vitamin Syn"
"1374","PWY-7560","binary_outcome","Sc-2",-0.450822593309797,0.140009693042831,396,387,0.00138987925677619,0.00511864134888006,"Sc","Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis|ISOPRENOIDS|Isopentenyl-Diphosphate-Biosynthesis","Biosynthesis","SECONDARY-METABOLITE-BIOSYNTHESIS","Terpenoid-Biosynthesis","ISOPRENOIDS","Secondary-Metabolite-Syn","Terpenoid-Syn","methylerythritol phosphate pathway II",0.963963963963964,"Y","conserved",0.0170099805784585,23,0.958801498127341,"Secondary metabolite metabolism"
"1375","PWY-7663","binary_outcome","Sc-2",1.93134081644992,0.338635240933099,396,262,2.52070474169474e-08,2.97703922079465e-07,"Sc","Biosynthesis|Lipid-Biosynthesis|Fatty-acid-biosynthesis|Unsaturated-Fatty-Acids-Biosynthesis","Biosynthesis","Lipid-Biosynthesis","Fatty-acid-biosynthesis","Unsaturated-Fatty-Acids-Biosynthesis","Lipid-Syn","Fatty-Acid-Syn","gondoate biosynthesis (anaerobic)",0.720720720720721,"N","all_low",0.00151644836941515,101,0.812734082397004,"Lipid metabolism"
"1376","PWY-841","binary_outcome","Sc-2",1.94922246854867,0.306410655069864,396,315,5.80382424176089e-10,1.16929988400183e-08,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of purine nucleotides de novo biosynthesis I",0.855855855855856,"N","all_low",0.00506279190432919,60,0.889513108614232,"Nucleotide metabolism"
"1377","PWY0-1061","binary_outcome","Sc-2",1.53715504323275,0.316282405357676,396,170,1.7749336952763e-06,1.39750526582099e-05,"Sc","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ALANINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ALANINE-SYN","Amino-Acid-Syn","Alanine-Syn","superpathway of L-alanine biosynthesis",0.522522522522523,"N","all_low",0.00108430563272965,118,0.780898876404494,"Amino acid metabolism"
"1378","PWY0-1261","binary_outcome","Sc-2",1.76804288601839,0.344241399293204,396,156,4.75407075245874e-07,4.22927073433018e-06,"Sc","Degradation|SECONDARY-METABOLITE-DEGRADATION|Sugar-Derivatives","Degradation","SECONDARY-METABOLITE-DEGRADATION","Sugar-Derivatives",NA,"Secondary-Metabolite-Deg","Sugar-Derivatives","anhydromuropeptides recycling",0.531531531531532,"N","all_low",0.00061636508126577,148,0.724719101123595,"Secondary metabolite metabolism"
"1379","PWY0-1296","binary_outcome","Sc-2",1.46075622454409,0.383386588805655,396,268,0.000162039335987894,0.000760253048984296,"Sc","Degradation|NUCLEO-DEG|Purine-Degradation","Degradation","NUCLEO-DEG","Purine-Degradation",NA,"Nucleo-Deg","Purine-Deg","purine ribonucleosides degradation",0.756756756756757,"N","all_low",0.00306244289168223,77,0.857677902621723,"Nucleotide metabolism"
"1380","PWY0-1297","binary_outcome","Sc-2",1.381096813734,0.36488257954746,396,276,0.000178429348287581,0.000814827357179953,"Sc","Degradation|NUCLEO-DEG","Degradation","NUCLEO-DEG",NA,NA,"Nucleo-Deg"," ","superpathway of purine deoxyribonucleosides degradation",0.756756756756757,"N","all_low",0.00297234977863309,80,0.852059925093633,"Nucleotide metabolism"
"1381","PWY0-1319","binary_outcome","Sc-2",2.15219769373841,0.360613668946327,396,264,5.66047774155909e-09,8.07797344368328e-08,"Sc","Biosynthesis|Lipid-Biosynthesis|Phospholipid-Biosynthesis|CDP-diacylglycerol-Biosynthesis","Biosynthesis","Lipid-Biosynthesis","Phospholipid-Biosynthesis","CDP-diacylglycerol-Biosynthesis","Lipid-Syn","Phospholipid-Syn","CDP-diacylglycerol biosynthesis II",0.774774774774775,"N","all_low",0.00165290766380614,96,0.822097378277154,"Lipid metabolism"
"1382","PWY0-1415","binary_outcome","Sc-2",1.59696163111039,0.332010564218434,396,185,2.24389243834425e-06,1.67072426115849e-05,"Sc","Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis|HEME-SYN","Biosynthesis","Cofactor-Biosynthesis","Porphyrin-Compounds-Biosynthesis","HEME-SYN","Cofactor-Syn","Porphyrin-Compounds-Syn","superpathway of heme biosynthesis from uroporphyrinogen-III",0.54954954954955,"N","all_low",0.000829169514126532,133,0.752808988764045,"Cofactor Syn"
"1383","PWY0-1479","binary_outcome","Sc-2",1.63688210918501,0.370653986017358,396,190,1.31134704039536e-05,8.09254705108851e-05,"Sc","Biosynthesis|Nucleotide-Biosynthesis|Nucleic-Acid-Processing","Biosynthesis","Nucleotide-Biosynthesis","Nucleic-Acid-Processing",NA,"Nucleotide-Syn","Nucleic-Acid-Processing","tRNA processing",0.576576576576577,"N","all_low",0.000786445675975966,136,0.747191011235955,"Nucleotide metabolism"
"1384","PWY0-1586","binary_outcome","Sc-2",2.14275848397984,0.357890175415546,396,218,5.2640495157882e-09,7.67207216662748e-08,"Sc","Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Peptidoglycan-Biosynthesis","Biosynthesis","Cell-Structure-Biosynthesis","Cell-Wall-Biosynthesis","Peptidoglycan-Biosynthesis","Cell-Structure-Syn","Cell-Wall-Syn","peptidoglycan maturation (meso-diaminopimelate containing)",0.675675675675676,"N","all_low",0.00106893211765412,119,0.779026217228464,"Cell Structure Syn"
"1385","PWY0-162","binary_outcome","Sc-2",1.90704093307952,0.371668621127715,396,302,4.64819648749021e-07,4.18949288675105e-06,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Ribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine ribonucleotides de novo biosynthesis",0.837837837837838,"N","all_low",0.0043069081872043,66,0.878277153558052,"Nucleotide metabolism"
"1386","PWY4FS-7","binary_outcome","Sc-2",1.52287763384085,0.317810997096995,396,165,2.39971034924236e-06,1.72125643219887e-05,"Sc","Biosynthesis|Lipid-Biosynthesis|Phospholipid-Biosynthesis|PhosphatidylglycerolBiosynthesis","Biosynthesis","Lipid-Biosynthesis","Phospholipid-Biosynthesis","PhosphatidylglycerolBiosynthesis","Lipid-Syn","Phospholipid-Syn","phosphatidylglycerol biosynthesis I (plastidic)",0.531531531531532,"N","all_low",0.000904239882966731,123,0.771535580524345,"Lipid metabolism"
"1387","PWY4FS-8","binary_outcome","Sc-2",1.52080880035587,0.317245758908724,396,165,2.37622382733069e-06,1.72125643219887e-05,"Sc","Biosynthesis|Lipid-Biosynthesis|Phospholipid-Biosynthesis|PhosphatidylglycerolBiosynthesis","Biosynthesis","Lipid-Biosynthesis","Phospholipid-Biosynthesis","PhosphatidylglycerolBiosynthesis","Lipid-Syn","Phospholipid-Syn","phosphatidylglycerol biosynthesis II (non-plastidic)",0.531531531531532,"N","all_low",0.000901363493393969,124,0.769662921348315,"Lipid metabolism"
"1388","PWY66-389","binary_outcome","Sc-2",2.19502570149332,0.379349956725934,396,240,1.52389206428689e-08,1.9269872250067e-07,"Sc","Degradation|Alcohol-Degradation","Degradation","Alcohol-Degradation",NA,NA,"Alcohol-Deg"," ","phytol degradation",0.738738738738739,"N","all_low",0.00160291713175651,98,0.818352059925094,"Alcohol Deg"
"1389","PWY66-399","binary_outcome","Sc-2",1.01445781082896,0.324161153735097,396,179,0.00188297810151257,0.00664865979142325,"Sc","Biosynthesis|Carbohydrates-Biosynthesis|CARBO-BIOSYNTHESIS|Gluconeogenesis","Biosynthesis","Carbohydrates-Biosynthesis","CARBO-BIOSYNTHESIS","Gluconeogenesis","Carbohydrates-Syn","Carbo-Syn","gluconeogenesis III",0.531531531531532,"N","all_low",0.00172637093026591,94,0.825842696629214,"Carbohydrate metabolism"
"1390","PWY66-400","binary_outcome","Sc-2",1.33650578831776,0.447240926559662,396,321,0.00299411588056881,0.00990806462893545,"Sc","Energy-Metabolism|GLYCOLYSIS-VARIANTS","Energy-Metabolism","GLYCOLYSIS-VARIANTS",NA,NA,"Glycolysis-Variants"," ","glycolysis VI (metazoan)",0.837837837837838,"N","all_low",0.00494942124183069,61,0.887640449438202,"Energy metabolism"
"1391","PWY66-409","binary_outcome","Sc-2",1.19562427253026,0.316562825503245,396,189,0.000184652140864266,0.000832149450605408,"Sc","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotides-Salvage","Nucleotide-Syn","Purine-Syn","superpathway of purine nucleotide salvage",0.513513513513513,"N","all_low",0.0029951311093978,79,0.853932584269663,"Nucleotide metabolism"
"1392","PYRIDNUCSYN-PWY","binary_outcome","Sc-2",1.45179747516129,0.301567134950465,396,190,2.16909271301178e-06,1.6327785806737e-05,"Sc","Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN","Biosynthesis","Cofactor-Biosynthesis","NAD-Metabolism","NAD-SYN","Cofactor-Syn","Nad-Metabolism","NAD biosynthesis I (from aspartate)",0.54954954954955,"N","all_low",0.000755070099593966,138,0.743445692883895,"Cofactor Syn"
"1393","SER-GLYSYN-PWY","binary_outcome","Sc-2",0.810189403671688,0.287738424478802,396,381,0.00512601823335747,0.0159605567720448,"Sc","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of L-serine and glycine biosynthesis I",0.954954954954955,"Y","conserved",0.00873347762177787,34,0.938202247191011,"Amino acid metabolism"
"1394","SO4ASSIM-PWY","binary_outcome","Sc-2",1.93607200923896,0.336076768953652,396,291,1.74905688703451e-08,2.13947137074757e-07,"Sc","Degradation|Noncarbon-Nutrients|Sulfur-Metabolism|Sulfate-Reduction","Degradation","Noncarbon-Nutrients","Sulfur-Metabolism","Sulfate-Reduction","Noncarbon-Nutrients","Sulfur-Metabolism","sulfate reduction I (assimilatory)",0.810810810810811,"N","all_low",0.00250971008418821,84,0.844569288389513,"Noncarbon Nutrients"
"1395","SULFATE-CYS-PWY","binary_outcome","Sc-2",1.75751874234388,0.318915479558107,396,278,6.6969361163249e-08,7.167814437004e-07,"Sc","Super-Pathways","Super-Pathways",NA,NA,NA,"Other Super-Pathways","Sulfate Assimilation","superpathway of sulfate assimilation and cysteine biosynthesis",0.792792792792793,"N","all_low",0.00242717789532798,85,0.842696629213483,"Noncarbon Nutrients"
"1396","THRESYN-PWY","binary_outcome","Sc-2",1.49618249364286,0.260631515504539,396,361,1.90541861265797e-08,2.28984517486089e-07,"Sc","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|THREONINE-BIOSYNTHESIS","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","THREONINE-BIOSYNTHESIS","Amino-Acid-Syn","Threonine-Syn","superpathway of L-threonine biosynthesis",0.945945945945946,"N","all_low",0.00686386025197498,45,0.917602996254682,"Amino acid metabolism"
"1397","TRNA-CHARGING-PWY","binary_outcome","Sc-2",1.72501888866782,0.355880769962985,396,162,1.87801865961132e-06,1.44544132790309e-05,"Sc","Biosynthesis|Aminoacyl-tRNAs-Charging","Biosynthesis","Aminoacyl-tRNAs-Charging",NA,NA,"Aminoacyl-Trnas-Charging"," ","tRNA charging",0.540540540540541,"N","all_low",0.000831915559558182,131,0.756554307116105,"Aminoacyl Trnas Charging"
"1398","TRPSYN-PWY","binary_outcome","Sc-2",2.28318031690651,0.383467610142384,396,195,6.33715594350851e-09,8.51167023784967e-08,"Sc","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|TRYPTOPHAN-BIOSYNTHESIS","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","TRYPTOPHAN-BIOSYNTHESIS","Amino-Acid-Syn","Tryptophan-Syn","L-tryptophan biosynthesis",0.612612612612613,"N","all_low",0.00151710003522488,100,0.814606741573034,"Amino acid metabolism"
"1399","UDPNAGSYN-PWY","binary_outcome","Sc-2",-0.645765473290214,0.066695121812404,396,394,1.50065552082641e-19,1.28493628970761e-17,"Sc","Biosynthesis|Polyamine-Biosynthesis|UDP-NAc-Glucosamine-Biosynthesis","Biosynthesis","Polyamine-Biosynthesis","UDP-NAc-Glucosamine-Biosynthesis",NA,"Polyamine-Syn","Udp-Nac-Glucosamine-Syn","UDP-N-acetyl-D-glucosamine biosynthesis I",0.990990990990991,"Y","conserved",0.0219127899107785,8,0.98689138576779,"Amine metabolism"
"1400","VALSYN-PWY","binary_outcome","Sc-2",2.2718516521192,0.266634155102017,396,379,3.88348220731614e-16,1.90013236572254e-14,"Sc","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|VALINE-BIOSYNTHESIS","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","VALINE-BIOSYNTHESIS","Amino-Acid-Syn","Valine-Syn","L-valine biosynthesis",0.981981981981982,"Y","variable",0.00878312880681276,33,0.940074906367041,"Amino acid metabolism"
"1401","1CMET2-PWY","binary_outcome","Ub-1",-0.435589205573989,0.147876335612126,396,387,0.00343152917784771,0.00966503050091473,"Ub","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Folate-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Folate-Biosynthesis","Vitamin-Syn","Folate-Syn","N10-formyl-tetrahydrofolate biosynthesis",0.977186311787072,"Y","conserved",0.00669558308748685,33,0.940074906367041,"Vitamin Syn"
